id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
4480,28,48000,MORTGAGE,9.0,MEDICAL,C,12500,12.61,0.27,Y,7,0
4481,23,45000,RENT,7.0,MEDICAL,B,5000,10.62,0.11,N,4,0
4482,27,60000,RENT,11.0,MEDICAL,B,2500,11.71,0.04,N,6,0
4483,21,18000,RENT,1.0,EDUCATION,B,3300,11.99,0.17,N,2,0
4484,25,56628,RENT,5.0,HOMEIMPROVEMENT,C,6300,12.09,0.11,Y,4,1
4485,25,61300,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,9.63,0.23,N,2,0
4486,23,100000,MORTGAGE,1.0,MEDICAL,A,12000,5.99,0.12,N,4,0
4487,30,54000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,9.99,0.19,N,5,0
4488,25,80000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,9.51,0.25,N,3,0
4489,33,125000,MORTGAGE,8.0,EDUCATION,A,10000,5.99,0.08,N,10,0
4490,36,50000,RENT,5.0,DEBTCONSOLIDATION,C,6800,13.22,0.14,Y,17,0
4491,23,69000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,1900,14.79,0.03,Y,3,1
4492,29,62000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,7.51,0.16,N,9,0
4493,25,25000,RENT,0.0,EDUCATION,D,11500,14.74,0.47,Y,2,1
4494,22,44000,RENT,6.0,EDUCATION,A,13200,6.62,0.3,N,4,0
4495,27,47000,MORTGAGE,3.0,MEDICAL,A,8000,7.51,0.17,N,10,0
4496,25,45000,RENT,0.0,DEBTCONSOLIDATION,E,10000,17.93,0.22,N,4,1
4497,23,60000,MORTGAGE,7.0,VENTURE,A,2000,7.4,0.03,N,4,0
4498,24,67200,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6000,9.99,0.09,N,3,0
4499,23,60000,RENT,2.0,MEDICAL,B,6400,10.59,0.11,N,2,0
4500,53,78300,RENT,4.0,PERSONAL,A,7800,6.76,0.1,N,29,0
4501,39,48000,RENT,2.0,VENTURE,D,8500,16.29,0.18,Y,14,1
4502,27,110000,MORTGAGE,8.0,EDUCATION,A,8000,8.94,0.07,N,8,0
4503,22,45000,RENT,6.0,DEBTCONSOLIDATION,B,10000,11.71,0.22,N,4,0
4504,26,60000,RENT,4.0,PERSONAL,D,6400,16.89,0.11,Y,2,0
4505,27,80000,MORTGAGE,12.0,EDUCATION,A,12000,6.03,0.15,N,6,0
4506,27,70000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,9.99,0.17,N,6,0
4507,24,34000,RENT,6.0,DEBTCONSOLIDATION,A,11000,6.62,0.32,N,4,1
4508,22,40000,MORTGAGE,4.0,PERSONAL,A,4000,6.62,0.1,N,2,0
4509,30,42000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,7.29,0.19,N,5,0
4510,35,64000,MORTGAGE,6.0,EDUCATION,B,13000,10.99,0.2,N,9,0
4511,27,90000,RENT,4.0,MEDICAL,B,13500,9.67,0.14,N,9,0
4512,40,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,10000,7.14,0.17,N,14,0
4513,25,62500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,4000,5.99,0.06,N,4,0
4514,36,40000,RENT,2.0,PERSONAL,A,10000,5.79,0.25,N,12,0
4515,24,63000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,13.49,0.24,N,3,0
4516,29,76000,RENT,1.0,HOMEIMPROVEMENT,B,1000,11.71,0.01,N,5,0
4517,22,30000,RENT,1.0,MEDICAL,B,2000,12.69,0.07,N,2,0
4518,32,54000,RENT,2.0,DEBTCONSOLIDATION,B,10000,12.53,0.19,N,9,1
4519,26,27000,RENT,2.0,MEDICAL,C,3250,13.49,0.12,N,4,0
4520,22,82000,RENT,6.0,VENTURE,D,12000,15.21,0.15,N,4,0
4521,22,70000,RENT,2.0,EDUCATION,B,20000,12.18,0.29,N,3,0
4522,24,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,15000,12.99,0.17,Y,3,0
4523,30,30000,RENT,3.0,MEDICAL,D,4000,15.62,0.13,Y,7,0
4524,24,108000,MORTGAGE,8.0,PERSONAL,D,10000,16.77,0.1,Y,2,1
4525,23,91500,MORTGAGE,3.0,MEDICAL,C,5000,11.34,0.05,Y,2,0
4526,23,63000,RENT,7.0,EDUCATION,E,11400,17.93,0.18,N,3,0
4527,27,60000,RENT,8.0,VENTURE,D,16000,16.49,0.27,N,5,0
4528,35,90000,RENT,5.0,MEDICAL,D,15000,14.46,0.17,N,5,1
4529,24,27000,OWN,3.0,VENTURE,B,7000,10.95,0.26,N,2,0
4530,23,90000,RENT,0.0,EDUCATION,C,15000,11.34,0.17,N,3,0
4531,25,80000,MORTGAGE,1.0,MEDICAL,B,10000,12.18,0.13,N,3,0
4532,22,84000,MORTGAGE,6.0,PERSONAL,B,15000,12.42,0.18,N,3,0
4533,28,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,8.49,0.06,N,9,0
4534,32,24000,MORTGAGE,4.0,MEDICAL,B,5000,10.99,0.21,N,8,0
4535,28,69000,MORTGAGE,3.0,PERSONAL,A,7500,7.49,0.11,N,6,0
4536,33,21000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.0,0.24,N,10,0
4537,25,69063,RENT,0.0,HOMEIMPROVEMENT,C,9000,13.23,0.14,N,3,1
4538,24,38000,OWN,0.0,MEDICAL,B,7200,11.71,0.19,N,3,0
4539,32,40000,RENT,7.0,PERSONAL,B,6000,11.12,0.15,N,8,0
4540,27,55000,RENT,2.0,MEDICAL,B,3000,9.91,0.05,N,9,0
4541,25,72000,MORTGAGE,9.0,MEDICAL,A,10250,6.62,0.14,N,3,0
4542,22,63000,MORTGAGE,6.0,EDUCATION,A,8400,7.88,0.13,N,2,0
4543,64,47380,MORTGAGE,5.0,PERSONAL,B,15000,11.36,0.32,N,24,0
4544,38,52000,OWN,3.0,PERSONAL,B,6000,11.71,0.12,N,14,0
4545,29,40000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,9600,6.91,0.24,N,9,0
4546,22,60000,RENT,0.0,EDUCATION,B,4000,11.71,0.07,N,3,0
4547,38,78000,RENT,2.0,PERSONAL,D,12000,16.02,0.16,Y,11,1
4548,22,60000,RENT,6.0,VENTURE,A,10000,7.43,0.17,N,4,0
4549,32,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,5.99,0.25,N,8,1
4550,24,59600,MORTGAGE,8.0,EDUCATION,A,1000,7.88,0.02,N,3,0
4551,26,44000,MORTGAGE,10.0,MEDICAL,A,8500,7.88,0.19,N,4,0
4552,28,51630,RENT,0.0,HOMEIMPROVEMENT,C,3500,11.97,0.07,N,5,0
4553,24,42000,RENT,1.0,PERSONAL,C,2000,12.23,0.05,Y,2,0
4554,28,60000,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.85,0.08,Y,8,0
4555,31,60000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.83,0.25,N,10,0
4556,26,70000,MORTGAGE,6.0,PERSONAL,A,12000,6.62,0.17,N,4,0
4557,26,480000,RENT,1.0,VENTURE,A,7500,7.88,0.01,N,3,0
4558,24,65000,RENT,5.0,PERSONAL,B,12000,12.18,0.18,N,4,0
4559,23,94000,MORTGAGE,4.0,EDUCATION,A,10000,7.88,0.11,N,3,0
4560,27,62400,MORTGAGE,6.0,PERSONAL,A,3500,6.76,0.06,N,6,0
4561,28,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,12000,5.42,0.1,N,6,0
4562,26,48000,MORTGAGE,2.0,PERSONAL,B,4000,9.91,0.08,N,3,0
4563,25,70000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3000,6.03,0.04,N,3,0
4564,25,100800,RENT,0.0,VENTURE,B,19400,11.49,0.19,N,4,0
4565,22,30000,RENT,0.0,DEBTCONSOLIDATION,A,10000,6.62,0.33,N,3,1
4566,29,25000,RENT,0.0,PERSONAL,B,9000,10.28,0.35,N,7,1
4567,31,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,11.49,0.07,N,6,0
4568,31,100000,RENT,2.0,DEBTCONSOLIDATION,C,9000,13.57,0.09,Y,8,0
4569,34,70000,MORTGAGE,6.0,MEDICAL,B,15000,10.25,0.21,N,6,0
4570,27,29666,RENT,0.0,PERSONAL,C,3000,14.35,0.1,Y,6,0
4571,29,38400,MORTGAGE,2.0,VENTURE,B,4000,11.49,0.1,N,9,0
4572,30,60000,MORTGAGE,7.0,MEDICAL,C,5000,14.22,0.08,N,5,0
4573,25,40000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.88,0.13,N,2,0
4574,22,40000,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.59,0.1,N,3,0
4575,23,43236,OWN,6.0,VENTURE,B,18225,12.87,0.42,N,4,0
4576,21,55000,RENT,2.0,EDUCATION,B,6000,11.36,0.11,N,2,0
4577,26,42000,RENT,10.0,PERSONAL,A,6750,7.29,0.16,N,3,0
4578,37,40000,RENT,5.0,EDUCATION,A,5000,6.03,0.13,N,15,0
4579,40,62000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,8000,14.83,0.13,N,15,0
4580,25,42000,RENT,1.0,MEDICAL,D,6000,12.92,0.14,N,4,1
4581,32,75000,MORTGAGE,12.0,MEDICAL,B,25000,11.12,0.33,N,5,0
4582,25,12000,RENT,0.0,PERSONAL,D,2000,15.31,0.17,N,3,1
4583,26,80000,MORTGAGE,10.0,PERSONAL,B,8000,10.59,0.1,N,4,0
4584,26,34000,RENT,10.0,MEDICAL,C,8400,12.68,0.23,N,4,0
4585,22,65004,RENT,3.0,DEBTCONSOLIDATION,C,4000,12.61,0.06,Y,3,0
4586,36,86500,MORTGAGE,2.0,EDUCATION,A,17000,7.51,0.21,N,14,0
4587,24,36000,RENT,0.0,VENTURE,A,5000,6.92,0.14,N,4,0
4588,27,65000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,10000,13.49,0.15,N,6,0
4589,22,70000,RENT,6.0,EDUCATION,B,3000,10.99,0.04,N,4,0
4590,32,54000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,11000,6.62,0.2,N,10,0
4591,22,51000,MORTGAGE,5.0,EDUCATION,A,14000,7.88,0.27,N,3,0
4592,24,60000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4700,7.88,0.08,N,4,0
4593,35,132000,MORTGAGE,13.0,EDUCATION,B,12000,10.99,0.09,N,6,0
4594,27,68000,MORTGAGE,11.0,MEDICAL,A,7000,7.14,0.1,N,5,0
4595,37,55000,RENT,2.0,VENTURE,B,3600,10.99,0.07,N,16,0
4596,30,74400,MORTGAGE,14.0,VENTURE,B,5000,12.42,0.07,N,8,0
4597,40,75000,MORTGAGE,2.0,VENTURE,A,9000,5.79,0.12,N,14,0
4598,37,53000,MORTGAGE,11.0,PERSONAL,A,10000,7.51,0.19,N,13,0
4599,27,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,15.31,0.21,Y,6,0
4600,23,120000,MORTGAGE,0.0,VENTURE,B,10000,11.11,0.08,N,2,0
4601,21,35004,RENT,0.0,VENTURE,C,7000,12.98,0.2,N,4,0
4602,21,65004,MORTGAGE,5.0,EDUCATION,A,10000,6.03,0.15,N,2,0
4603,27,50000,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.61,0.2,N,10,0
4604,38,60000,RENT,5.0,EDUCATION,B,7000,10.99,0.12,N,12,0
4605,36,70000,MORTGAGE,6.0,PERSONAL,B,5000,11.36,0.07,N,17,0
4606,31,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11000,10.99,0.09,N,6,0
4607,28,75000,RENT,7.0,DEBTCONSOLIDATION,A,10000,7.9,0.13,N,5,0
4608,29,24000,RENT,0.0,VENTURE,B,1500,11.49,0.06,N,7,0
4609,24,160000,MORTGAGE,8.0,PERSONAL,A,28000,7.9,0.19,N,2,0
4610,32,44000,RENT,3.0,PERSONAL,D,6000,17.27,0.14,Y,6,1
4611,48,75000,RENT,2.0,PERSONAL,D,20000,14.74,0.27,Y,11,1
4612,22,30000,RENT,1.0,MEDICAL,B,7200,9.91,0.25,N,4,0
4613,23,49000,MORTGAGE,5.0,EDUCATION,B,6000,10.0,0.12,N,3,0
4614,34,60000,MORTGAGE,2.0,EDUCATION,D,5000,15.65,0.08,Y,7,0
4615,32,85000,RENT,3.0,MEDICAL,C,10000,14.27,0.12,N,6,0
4616,21,30000,RENT,0.0,MEDICAL,D,1500,15.62,0.05,N,2,1
4617,27,52000,RENT,4.0,EDUCATION,C,4200,12.61,0.08,Y,9,0
4618,24,80400,MORTGAGE,0.0,EDUCATION,A,5000,8.0,0.06,N,4,0
4619,23,48000,RENT,4.0,MEDICAL,B,4300,10.75,0.09,N,2,0
4620,22,55000,RENT,6.0,EDUCATION,C,8000,12.53,0.15,Y,3,0
4621,29,95000,MORTGAGE,0.0,EDUCATION,A,15000,7.88,0.16,N,5,0
4622,22,120000,MORTGAGE,6.0,VENTURE,B,18000,10.74,0.15,N,3,0
4623,24,26400,RENT,0.0,PERSONAL,A,7125,5.79,0.27,N,4,0
4624,25,86800,RENT,5.0,VENTURE,B,2800,11.58,0.03,N,4,0
4625,38,95000,RENT,4.0,VENTURE,D,2500,15.65,0.03,Y,17,0
4626,44,72000,RENT,4.0,DEBTCONSOLIDATION,B,10600,10.37,0.15,N,11,0
4627,23,90000,MORTGAGE,1.0,EDUCATION,B,20000,10.99,0.22,N,4,0
4628,21,72500,RENT,2.0,MEDICAL,A,10000,7.49,0.14,N,3,0
4629,23,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.99,0.06,N,2,0
4630,32,40000,RENT,17.0,MEDICAL,B,3000,10.75,0.07,N,5,0
4631,24,25000,RENT,1.0,MEDICAL,B,2500,11.49,0.1,N,4,0
4632,30,60000,RENT,14.0,DEBTCONSOLIDATION,B,6000,10.75,0.1,N,9,0
4633,26,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,5.42,0.15,N,4,0
4634,25,85000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,10.38,0.12,N,4,0
4635,27,55000,MORTGAGE,7.0,PERSONAL,B,10000,10.59,0.18,N,5,0
4636,28,120000,MORTGAGE,4.0,PERSONAL,A,6000,5.42,0.05,N,8,0
4637,35,33000,RENT,2.0,EDUCATION,C,8600,13.35,0.27,N,6,1
4638,27,55680,MORTGAGE,4.0,PERSONAL,B,7875,10.75,0.14,N,10,0
4639,25,39000,RENT,2.0,VENTURE,D,4000,14.96,0.1,Y,2,1
4640,27,59000,MORTGAGE,4.0,EDUCATION,A,14000,7.88,0.24,N,5,1
4641,23,110000,RENT,0.0,EDUCATION,C,25000,13.57,0.23,Y,3,0
4642,29,60000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6000,8.0,0.1,N,9,0
4643,23,70000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,5.42,0.07,N,2,0
4644,26,57000,RENT,7.0,DEBTCONSOLIDATION,B,7500,11.89,0.13,N,2,0
4645,22,62000,RENT,0.0,EDUCATION,C,10000,15.96,0.16,N,3,0
4646,27,70000,RENT,2.0,DEBTCONSOLIDATION,B,20000,11.36,0.29,N,9,0
4647,22,66000,RENT,0.0,EDUCATION,C,15000,13.85,0.23,Y,3,0
4648,23,70000,RENT,4.0,EDUCATION,A,4000,7.42,0.06,N,2,0
4649,23,96300,OWN,2.0,EDUCATION,C,18000,13.67,0.19,N,4,0
4650,23,45000,RENT,1.0,EDUCATION,B,11000,12.69,0.24,N,2,0
4651,25,72000,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.37,0.14,N,4,0
4652,27,57240,OWN,3.0,EDUCATION,B,2000,10.99,0.04,N,6,0
4653,23,91200,MORTGAGE,7.0,MEDICAL,A,9000,6.92,0.1,N,2,0
4654,32,50000,MORTGAGE,5.0,PERSONAL,B,10000,10.99,0.2,N,9,0
4655,26,110000,RENT,3.0,PERSONAL,A,8000,8.59,0.07,N,4,0
4656,25,80000,RENT,3.0,MEDICAL,D,25000,15.33,0.31,Y,2,1
4657,23,40000,RENT,0.0,MEDICAL,A,3700,8.0,0.09,N,4,0
4658,28,130000,OWN,10.0,MEDICAL,B,24000,11.83,0.18,N,10,0
4659,25,78000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,5.42,0.06,N,2,0
4660,23,48000,RENT,3.0,VENTURE,A,20000,6.54,0.42,N,4,1
4661,26,117000,MORTGAGE,10.0,EDUCATION,A,18000,6.03,0.15,N,4,0
4662,23,50000,RENT,7.0,EDUCATION,A,15000,7.88,0.3,N,4,0
4663,33,72000,OWN,5.0,MEDICAL,B,25000,11.83,0.35,N,10,0
4664,36,40000,MORTGAGE,12.0,VENTURE,A,5000,5.99,0.13,N,16,0
4665,25,84000,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.0,0.14,N,4,0
4666,39,50000,RENT,5.0,PERSONAL,C,8000,12.53,0.16,Y,17,0
4667,29,75689,RENT,13.0,EDUCATION,A,10000,7.51,0.13,N,8,0
4668,23,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,24250,11.12,0.19,N,4,0
4669,28,85000,MORTGAGE,11.0,MEDICAL,A,10000,9.38,0.12,N,5,0
4670,50,63554,MORTGAGE,9.0,VENTURE,B,5000,10.99,0.08,N,14,0
4671,40,65004,RENT,0.0,MEDICAL,C,4800,11.28,0.08,Y,11,0
4672,23,51000,RENT,1.0,VENTURE,B,7200,9.91,0.15,N,3,0
4673,29,35000,OWN,11.0,VENTURE,B,7000,12.42,0.2,N,9,0
4674,23,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10000,14.26,0.17,N,3,0
4675,29,52000,RENT,1.0,HOMEIMPROVEMENT,C,8000,13.79,0.15,N,9,0
4676,23,70000,RENT,2.0,PERSONAL,C,15000,13.61,0.21,Y,4,0
4677,24,40800,RENT,4.0,MEDICAL,A,10000,8.59,0.24,N,3,0
4678,23,40000,RENT,0.0,MEDICAL,A,4750,8.63,0.12,N,3,0
4679,22,30000,RENT,0.0,PERSONAL,D,8000,14.84,0.27,Y,3,1
4680,23,40000,RENT,1.0,EDUCATION,B,7000,10.65,0.17,N,4,0
4681,36,120000,MORTGAGE,0.0,PERSONAL,D,6000,16.29,0.05,N,15,0
4682,25,30000,RENT,3.0,MEDICAL,B,4000,10.74,0.13,N,2,0
4683,28,72000,RENT,12.0,PERSONAL,A,10000,7.29,0.14,N,7,0
4684,22,60000,RENT,2.0,PERSONAL,C,10000,13.49,0.17,N,2,0
4685,24,32000,RENT,2.0,EDUCATION,B,5000,11.71,0.16,N,3,0
4686,24,60000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,7500,6.17,0.12,N,4,0
4687,24,70000,MORTGAGE,5.0,EDUCATION,D,3000,15.62,0.04,N,4,0
4688,22,30000,RENT,1.0,VENTURE,B,5000,11.48,0.17,N,2,0
4689,22,48000,RENT,6.0,EDUCATION,B,5000,11.89,0.1,N,2,0
4690,40,50000,MORTGAGE,2.0,EDUCATION,D,10000,15.28,0.2,Y,17,0
4691,22,57000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3000,5.42,0.05,N,3,0
4692,32,103000,RENT,2.0,HOMEIMPROVEMENT,B,12800,9.99,0.12,N,5,1
4693,36,72000,RENT,4.0,HOMEIMPROVEMENT,C,20000,13.92,0.28,N,14,0
4694,33,37440,RENT,0.0,PERSONAL,C,4400,13.04,0.12,N,9,0
4695,21,50000,RENT,0.0,EDUCATION,A,8700,7.66,0.17,N,3,0
4696,22,48000,RENT,6.0,VENTURE,B,10000,12.42,0.21,N,2,0
4697,22,57000,OWN,6.0,MEDICAL,B,6000,11.49,0.11,N,3,0
4698,37,40000,RENT,2.0,EDUCATION,E,11800,19.03,0.29,Y,13,1
4699,29,120000,MORTGAGE,13.0,VENTURE,B,15000,11.86,0.13,N,9,0
4700,23,50952,RENT,2.0,EDUCATION,B,4000,11.86,0.08,N,4,0
4701,27,36000,OWN,1.0,HOMEIMPROVEMENT,A,4000,7.68,0.11,N,5,0
4702,38,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,10.99,0.15,N,17,0
4703,29,70000,RENT,5.0,DEBTCONSOLIDATION,A,3000,5.99,0.04,N,7,0
4704,46,172000,MORTGAGE,0.0,VENTURE,B,20000,11.89,0.12,N,14,0
4705,39,120000,RENT,5.0,HOMEIMPROVEMENT,B,7500,10.99,0.06,N,11,0
4706,28,100000,MORTGAGE,8.0,PERSONAL,A,25000,7.9,0.25,N,6,0
4707,24,113028,MORTGAGE,3.0,VENTURE,C,10000,12.53,0.09,N,2,0
4708,26,93500,MORTGAGE,10.0,EDUCATION,A,18000,8.49,0.18,N,2,0
4709,22,71000,RENT,3.0,PERSONAL,B,18000,10.39,0.26,N,2,0
4710,40,30000,RENT,4.0,MEDICAL,A,2000,7.9,0.07,N,13,0
4711,32,54996,RENT,0.0,EDUCATION,A,5000,8.9,0.09,N,5,0
4712,30,31000,RENT,0.0,PERSONAL,D,5000,14.61,0.16,Y,10,1
4713,22,55000,MORTGAGE,2.0,PERSONAL,B,25000,10.74,0.45,N,4,0
4714,24,74800,RENT,4.0,VENTURE,A,14000,7.88,0.18,N,3,0
4715,24,48000,RENT,2.0,MEDICAL,B,1000,11.89,0.02,N,3,0
4716,22,72000,RENT,6.0,VENTURE,A,5000,7.9,0.07,N,2,0
4717,25,31200,RENT,4.0,MEDICAL,B,6000,12.21,0.19,N,4,0
4718,27,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10500,11.48,0.14,N,7,0
4719,23,80000,RENT,7.0,EDUCATION,A,16000,7.49,0.2,N,3,0
4720,22,39000,RENT,3.0,MEDICAL,E,10000,15.95,0.26,N,4,1
4721,23,85000,MORTGAGE,4.0,EDUCATION,A,8000,7.14,0.09,N,3,0
4722,24,36000,RENT,8.0,MEDICAL,B,6000,11.49,0.17,N,3,0
4723,24,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,6.03,0.07,N,3,0
4724,23,57000,MORTGAGE,0.0,EDUCATION,B,9250,10.59,0.16,N,3,0
4725,28,70000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,7.49,0.11,N,7,0
4726,23,70000,OWN,1.0,EDUCATION,A,22000,6.99,0.31,N,3,0
4727,23,25000,OWN,5.0,VENTURE,B,4000,9.91,0.16,N,4,0
4728,44,28800,RENT,3.0,MEDICAL,A,5000,8.94,0.17,N,11,1
4729,23,28800,RENT,2.0,MEDICAL,D,5000,14.61,0.18,N,3,1
4730,23,70000,RENT,0.0,EDUCATION,C,10000,13.49,0.14,Y,2,0
4731,24,52000,MORTGAGE,8.0,EDUCATION,A,3000,5.79,0.06,N,4,0
4732,34,80000,OWN,5.0,VENTURE,D,15000,15.99,0.19,Y,7,0
4733,28,40000,RENT,4.0,MEDICAL,B,12000,12.69,0.3,N,10,0
4734,25,32000,RENT,4.0,MEDICAL,D,10000,15.33,0.31,Y,4,1
4735,23,118320,RENT,5.0,DEBTCONSOLIDATION,A,14000,7.51,0.12,N,2,0
4736,27,65000,RENT,2.0,EDUCATION,A,3000,6.99,0.05,N,10,0
4737,23,20000,RENT,6.0,DEBTCONSOLIDATION,B,5500,10.99,0.28,N,3,0
4738,29,60000,MORTGAGE,4.0,VENTURE,A,14000,7.51,0.23,N,7,0
4739,32,30000,MORTGAGE,16.0,MEDICAL,A,8000,6.62,0.27,N,10,0
4740,22,60000,MORTGAGE,7.0,EDUCATION,C,3600,13.61,0.06,N,3,0
4741,24,42000,MORTGAGE,2.0,VENTURE,A,7000,8.59,0.17,N,3,0
4742,42,70000,RENT,0.0,EDUCATION,B,5800,10.25,0.08,N,17,0
4743,36,65000,RENT,2.0,EDUCATION,A,3600,7.49,0.06,N,15,0
4744,25,28800,RENT,1.0,MEDICAL,A,5500,9.63,0.19,N,3,0
4745,23,70000,RENT,0.0,MEDICAL,C,8000,13.99,0.11,N,3,0
4746,23,200000,MORTGAGE,0.0,VENTURE,C,8000,15.23,0.04,N,3,0
4747,23,42000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5000,6.03,0.12,N,2,0
4748,24,65000,RENT,5.0,VENTURE,A,14000,6.17,0.22,N,2,0
4749,23,35000,RENT,1.0,DEBTCONSOLIDATION,B,7000,11.86,0.2,N,2,0
4750,30,60000,RENT,4.0,VENTURE,B,15000,12.18,0.25,N,5,0
4751,22,53500,RENT,6.0,MEDICAL,A,7200,7.9,0.13,N,3,0
4752,23,104550,MORTGAGE,0.0,MEDICAL,D,25000,14.83,0.2,Y,4,1
4753,23,52000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.88,0.19,N,2,0
4754,23,54000,RENT,5.0,MEDICAL,B,2250,10.99,0.04,N,3,1
4755,29,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,10000,7.29,0.13,N,5,0
4756,22,40000,RENT,6.0,PERSONAL,B,3200,11.99,0.08,N,2,0
4757,36,67000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,10.99,0.15,N,14,0
4758,37,38000,RENT,5.0,PERSONAL,B,8000,10.0,0.21,N,14,0
4759,33,44000,RENT,2.0,DEBTCONSOLIDATION,B,14000,11.49,0.32,N,8,1
4760,26,54566,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6000,6.76,0.11,N,4,0
4761,27,73000,MORTGAGE,6.0,PERSONAL,A,10000,6.99,0.14,N,9,0
4762,25,40000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000,7.9,0.38,N,4,0
4763,24,35004,OTHER,0.0,VENTURE,B,5000,11.58,0.14,N,4,0
4764,23,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,6.91,0.2,N,3,0
4765,32,45000,RENT,0.0,VENTURE,B,10000,10.99,0.22,N,10,0
4766,41,110000,RENT,7.0,VENTURE,B,30000,9.91,0.27,N,11,0
4767,23,45000,RENT,3.0,EDUCATION,C,15000,14.22,0.33,Y,4,1
4768,23,72000,RENT,3.0,EDUCATION,B,12000,10.39,0.17,N,3,0
4769,24,55000,MORTGAGE,5.0,VENTURE,B,12000,10.99,0.22,N,4,0
4770,44,44000,RENT,2.0,MEDICAL,D,7500,14.96,0.17,N,15,1
4771,22,45000,MORTGAGE,2.0,EDUCATION,A,9600,7.49,0.21,N,2,0
4772,24,64575,RENT,2.0,VENTURE,A,12000,7.29,0.19,N,4,0
4773,33,80000,MORTGAGE,13.0,VENTURE,A,12000,6.62,0.15,N,6,0
4774,22,36000,RENT,2.0,EDUCATION,D,8000,15.31,0.22,Y,3,1
4775,26,50000,MORTGAGE,3.0,PERSONAL,A,3000,6.62,0.06,N,4,0
4776,27,110000,RENT,6.0,VENTURE,B,25000,12.42,0.23,N,8,0
4777,24,51480,MORTGAGE,7.0,MEDICAL,C,15000,13.79,0.29,N,4,1
4778,25,100000,MORTGAGE,9.0,PERSONAL,B,1000,10.59,0.01,N,2,0
4779,23,55000,MORTGAGE,7.0,PERSONAL,A,20000,7.9,0.36,N,4,0
4780,23,40000,RENT,0.0,EDUCATION,A,8600,7.49,0.21,N,3,0
4781,24,43000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,8.94,0.23,N,3,0
4782,35,78000,RENT,3.0,PERSONAL,B,4800,10.99,0.06,N,5,1
4783,23,50000,RENT,6.0,PERSONAL,B,18000,10.99,0.36,N,3,1
4784,27,95000,MORTGAGE,11.0,VENTURE,A,4000,7.88,0.04,N,7,0
